country,date,gdp,population,inflation,poverty,unemployment,life_expectancy,literacy,gdp_per_capita,population_millions,gdp_billions,high_unemployment,high_inflation,development_score
Botswana,1970-01-01 00:00:00.000002004,8957467706.5354,1807146.0,6.94570363654675,33.9,21.755,53.573,74.88500213623044,4956.692877352134,1.807146,8.9574677065354,True,False,4.475778843716406
Botswana,1970-01-01 00:00:00.000002005,9918907108.09702,1839877.0,8.6102252854644,33.9,19.852,54.386,74.88500213623044,5391.070766196338,1.839877,9.918907108097018,True,False,4.541844526901728
Botswana,1970-01-01 00:00:00.000002006,9919158482.41085,1874516.0,11.5552187914379,33.9,17.782,55.112,74.88500213623044,5291.583791448486,1.874516,9.91915848241085,True,False,4.431129039886024
Botswana,1970-01-01 00:00:00.000002007,10567270655.5027,1911201.0,7.08099847172693,33.9,16.976,56.735,74.88500213623044,5529.125746325321,1.911201,10.567270655502702,True,False,5.471173068033291
Botswana,1970-01-01 00:00:00.000002008,10730829116.4105,1949970.0,12.7021883920076,33.9,16.293,57.661,74.88500213623044,5503.073953143125,1.94997,10.730829116410499,True,True,4.571310258248441
Botswana,1970-01-01 00:00:00.000002009,10118459242.3183,1990673.0,8.02729703109582,21.1,16.169,58.297,74.88500213623044,5082.933883324032,1.990673,10.1184592423183,True,False,5.504230749237037
Botswana,1970-01-01 00:00:00.000002010,12637273429.1339,2033111.0,6.94887658743103,33.9,17.86,59.137,74.88500213623044,6215.73216077917,2.033111,12.6372734291339,True,False,5.402179403969073
Botswana,1970-01-01 00:00:00.000002011,15110643612.1729,2073535.0,8.45987233408583,33.9,18.049,59.715,74.88500213623044,7287.3829533491835,2.073535,15.110643612172899,True,False,5.077545375747957
Botswana,1970-01-01 00:00:00.000002012,13907464500.1489,2108617.0,7.53690261091916,33.9,17.916,60.384,74.88500213623044,6595.538450154248,2.108617,13.9074645001489,True,False,5.314482367845966
Botswana,1970-01-01 00:00:00.000002013,14271738933.2042,2140682.0,5.88460707056817,33.9,18.167,61.217,74.88500213623044,6666.912195834879,2.140682,14.271738933204201,True,False,5.658748778695033
Botswana,1970-01-01 00:00:00.000002014,15470088500.7414,2172044.0,4.40225309243427,33.9,18.484,62.167,74.88500213623044,7122.364234215052,2.172044,15.470088500741399,True,False,5.9883984321372825
Botswana,1970-01-01 00:00:00.000002015,13530748844.505,2203273.0,3.06203169580558,21.4,18.915,63.215,74.88500213623044,6141.203947266181,2.203273,13.530748844504998,True,False,6.283833233156209
Botswana,1970-01-01 00:00:00.000002016,15082637184.0496,2234776.0,2.81495791361944,33.9,19.328,64.32,74.88500213623044,6749.059943390121,2.234776,15.0826371840496,True,False,6.286648905682551
Botswana,1970-01-01 00:00:00.000002017,16105155856.7708,2266747.0,3.30828076768219,33.9,19.671,65.42,74.88500213623044,7104.964010880261,2.266747,16.1051558567708,True,False,6.105717735672295
Botswana,1970-01-01 00:00:00.000002018,17031943186.1353,2299141.0,3.23801558947715,33.9,19.665,66.371,74.88500213623044,7407.959401417877,2.299141,17.0319431861353,True,False,6.167572195214803
Botswana,1970-01-01 00:00:00.000002019,16725908148.5481,2332083.0,2.77286442863321,33.9,20.094,67.167,74.88500213623044,7172.089564800266,2.332083,16.7259081485481,True,False,6.2121329568192625
Botswana,1970-01-01 00:00:00.000002020,14960251607.8135,2365894.0,1.8903591682421,33.9,21.017,67.643,74.88500213623044,6323.297496765916,2.365894,14.960251607813499,True,False,6.221930738040983
Botswana,1970-01-01 00:00:00.000002021,18750182236.2211,2401441.0,7.24097765588442,33.9,23.106,63.303,74.88500213623044,7807.887945704725,2.401441,18.7501822362211,True,False,4.55360015429527
Botswana,1970-01-01 00:00:00.000002022,20321150599.1523,2439892.0,11.665567478802,33.9,23.615,68.749,74.88500213623044,8328.709057266593,2.439892,20.3211505991523,True,False,4.0711930788112065
Botswana,1970-01-01 00:00:00.000002023,19413614554.6944,2480244.0,5.0676154934383,33.9,23.381,69.163,74.88500213623044,7827.30027960733,2.480244,19.4136145546944,True,False,5.063445079408354
Botswana,1970-01-01 00:00:00.000002024,19286251067.5078,2521139.0,2.81835131676251,33.9,23.81,69.293,74.88500213623044,7649.816637443552,2.521139,19.286251067507802,True,False,5.414454707358116
Botswana,1970-01-01 00:00:00.000002025,19928479839.4476,2562122.0,2.6597506179431,33.9,24.477,58.90189230769231,74.88500213623044,7778.115109057102,2.562122,19.9284798394476,True,False,4.9301000081955815
Kenya,1970-01-01 00:00:00.000001960,791265459.493816,7695307.0,1.24378109452731,39.4,3.4016571428571427,48.477,82.2300033569336,102.82441746558207,7.695307,0.791265459493816,False,False,28.136635701032652
Kenya,1970-01-01 00:00:00.000001961,792959472.816211,7987770.0,2.45700245700254,39.4,3.4016571428571427,49.33,82.2300033569336,99.2716957068382,7.98777,0.7929594728162109,False,False,22.455648961083945
Kenya,1970-01-01 00:00:00.000001962,868111400.75544,8299308.0,3.11750599520378,39.4,3.4016571428571427,50.104,82.2300033569336,104.60045593625878,8.299308,0.86811140075544,False,False,20.299231750211327
Kenya,1970-01-01 00:00:00.000001963,926589349.36426,8627971.0,0.697674418604589,39.4,3.4016571428571427,50.758,82.2300033569336,107.39365597824332,8.627971,0.92658934936426,False,False,32.44138742207839
Kenya,1970-01-01 00:00:00.000001964,998759334.496266,8973535.0,-0.0993048669314341,39.4,3.4016571428571427,51.323,82.2300033569336,111.30054482389225,8.973535,0.998759334496266,False,False,40.44177973698954
Kenya,1970-01-01 00:00:00.000001965,997919320.832272,9338078.0,3.57852882806742,39.4,3.4016571428571427,51.886,82.2300033569336,106.8656013402621,9.338078,0.9979193208322721,False,False,19.213815207156898
Kenya,1970-01-01 00:00:00.000001966,1164519674.19213,9717816.0,5.01439539323414,39.4,3.4016571428571427,52.383,82.2300033569336,119.83347638935848,9.717816,1.16451967419213,False,False,15.994791237300513
Kenya,1970-01-01 00:00:00.000001967,1232559506.9762,10111057.0,1.75919579598299,39.4,3.4016571428571427,52.796,82.2300033569336,121.90214207834059,10.111057,1.2325595069762,False,False,26.16350532694694
Kenya,1970-01-01 00:00:00.000001968,1353295458.68182,10518823.0,0.366711570051019,39.4,3.4016571428571427,53.302,82.2300033569336,128.65464688224338,10.518823,1.35329545868182,False,False,35.9656959502616
Kenya,1970-01-01 00:00:00.000001969,1458379416.64823,10939695.0,-0.17150100656233,39.4,3.4016571428571427,53.734,82.2300033569336,133.31079309324713,10.939695,1.45837941664823,False,False,42.09208397984521
Kenya,1970-01-01 00:00:00.000001970,1603447358.62106,11368791.0,2.18852703907439,39.4,3.4016571428571427,54.143,82.2300033569336,141.0393909625975,11.368791,1.6034473586210598,False,False,24.39508232979431
Kenya,1970-01-01 00:00:00.000001971,1778391288.64348,11788904.0,3.78020612544907,39.4,3.4016571428571427,54.543,82.2300033569336,150.8529790931778,11.788904,1.77839128864348,False,False,19.044222682505964
Kenya,1970-01-01 00:00:00.000001972,2107279157.08834,12206060.0,5.83164474311005,39.4,3.4016571428571427,55.013,82.2300033569336,172.6420447784412,12.20606,2.1072791570883402,False,False,14.863913803740788
Kenya,1970-01-01 00:00:00.000001973,2509001324.34591,12634835.0,9.28119422332106,39.4,3.4016571428571427,55.5,82.2300033569336,198.5780838725563,12.634835,2.50900132434591,False,False,10.85954564793079
Kenya,1970-01-01 00:00:00.000001974,2969958812.01648,13070078.0,17.8099480331818,39.4,3.4016571428571427,56.039,82.2300033569336,227.23344206641153,13.070078,2.96995881201648,False,True,6.518554452122512
Kenya,1970-01-01 00:00:00.000001975,3259345083.26283,13511671.0,19.1201840136051,39.4,3.4016571428571427,56.62,82.2300033569336,241.22442614705685,13.511671,3.2593450832628297,False,True,6.165126660485884
Kenya,1970-01-01 00:00:00.000001976,3474542391.69992,13957623.0,11.4490304932756,39.4,3.4016571428571427,57.153,82.2300033569336,248.93510819857508,13.957623,3.47454239169992,False,False,9.385626226344238
Kenya,1970-01-01 00:00:00.000001977,4494378764.32011,14428819.0,14.8209644818935,39.4,3.4016571428571427,57.684,82.2300033569336,311.4862529164799,14.428819,4.4943787643201105,False,True,7.67803921071912
Kenya,1970-01-01 00:00:00.000001978,5303735110.55151,14934126.0,16.9317824582842,39.4,3.4016571428571427,58.234,82.2300033569336,355.1419822326067,14.934126,5.30373511055151,False,True,6.908029635529504
Kenya,1970-01-01 00:00:00.000001979,6234391113.46434,15460666.0,7.97935261848786,39.4,3.4016571428571427,58.691,82.2300033569336,403.24207983435775,15.460666,6.234391113464341,False,False,12.382117783218527
Kenya,1970-01-01 00:00:00.000001980,7265315820.20777,16018459.0,13.8581814562484,39.4,3.4016571428571427,59.175,82.2300033569336,453.5589734448095,16.018459,7.26531582020777,False,True,8.192718752553205
Kenya,1970-01-01 00:00:00.000001981,6854491705.88377,16601507.0,11.6030534351142,39.4,3.4016571428571427,59.562,82.2300033569336,412.8837042253917,16.601507,6.8544917058837695,False,False,9.449832612239835
Kenya,1970-01-01 00:00:00.000001982,6431579356.95926,17206175.0,20.6667146662827,39.4,3.4016571428571427,59.904,82.2300033569336,373.79483568888844,17.206175,6.43157935695926,False,True,5.905426610659177
Kenya,1970-01-01 00:00:00.000001983,5979198313.76093,17846374.0,11.3977827368523,39.4,3.4016571428571427,60.342,82.2300033569336,335.0371517351889,17.846374,5.97919831376093,False,False,9.633608063262235
Kenya,1970-01-01 00:00:00.000001984,6191437070.18411,18514906.0,10.284098213138,39.4,3.4016571428571427,60.611,82.2300033569336,334.40283575753017,18.514906,6.19143707018411,False,False,10.437202744118984
Kenya,1970-01-01 00:00:00.000001985,6135034213.78998,19201768.0,13.0065664218827,39.4,3.4016571428571427,60.856,82.2300033569336,319.5036110107142,19.201768,6.13503421378998,False,True,8.720383580366109
Kenya,1970-01-01 00:00:00.000001986,7239126568.14092,19901646.0,2.53427598892888,39.4,3.4016571428571427,60.818,82.2300033569336,363.74511777271687,19.901646,7.23912656814092,False,False,24.098654782839986
Kenya,1970-01-01 00:00:00.000001987,7970820369.2949,20616096.0,8.63767318980084,39.4,3.4016571428571427,60.721,82.2300033569336,386.63092999251165,20.616096,7.9708203692949,False,False,11.873667339217661
Kenya,1970-01-01 00:00:00.000001988,8355380879.12955,21356219.0,12.2649630481582,39.4,3.4016571428571427,60.32,82.2300033569336,391.23877120428244,21.356219,8.35538087912955,False,True,9.09896337684146
Kenya,1970-01-01 00:00:00.000001989,8283114514.17081,22118434.0,13.7893172763883,39.4,3.4016571428571427,59.99,82.2300033569336,374.4891936821029,22.118434,8.28311451417081,False,True,8.272946017400683
Kenya,1970-01-01 00:00:00.000001990,8572359038.16958,22892651.0,17.78181442992,39.4,3.4016571428571427,58.334,82.2300033569336,374.458992895562,22.892651,8.57235903816958,False,True,6.635550876258273
Kenya,1970-01-01 00:00:00.000001991,8151488783.19064,23646514.0,20.0844955754632,39.4,2.78,57.826,82.2300033569336,344.72264212774195,23.646514,8.15148878319064,False,True,6.125479693819847
Kenya,1970-01-01 00:00:00.000001992,8209120763.04955,24382460.0,27.3323644475784,32.0,2.894,57.095,82.2300033569336,336.68139978695956,24.38246,8.20912076304955,False,True,4.6093867358267655
Kenya,1970-01-01 00:00:00.000001993,5751786642.55871,25117188.0,45.9788813036218,39.4,2.979,56.668,82.2300033569336,228.99803284343415,25.117188,5.75178664255871,False,True,2.837091795201077
Kenya,1970-01-01 00:00:00.000001994,7148148564.04239,25857130.0,28.8143894306731,32.0,2.955,56.101,82.2300033569336,276.44787198124425,25.85713,7.14814856404239,False,True,4.354222911925908
Kenya,1970-01-01 00:00:00.000001995,9046320255.40507,26601751.0,1.55432816055009,39.4,2.848,55.856,82.2300033569336,340.0648421754293,26.601751,9.04632025540507,False,False,31.366585661274094
Kenya,1970-01-01 00:00:00.000001996,12045865396.1323,27344211.0,8.86408741577522,39.4,2.773,55.575,82.2300033569336,440.52707888087537,27.344211,12.0458653961323,False,False,11.841880913442766
Kenya,1970-01-01 00:00:00.000001997,13115764358.2846,28101768.0,11.3618450505783,32.6,2.818,55.478,82.2300033569336,466.72381461140094,28.101768,13.115764358284599,False,False,9.711530899367439
Kenya,1970-01-01 00:00:00.000001998,14093998843.7334,28888057.0,6.72243650753928,39.4,2.843,55.568,82.2300033569336,487.88323990545297,28.888057,14.0939988437334,False,False,14.405824893440464
Kenya,1970-01-01 00:00:00.000001999,12896010459.3711,29733408.0,5.74200109520484,39.4,2.884,55.866,82.2300033569336,433.72123570130606,29.733408,12.8960104593711,False,False,16.00927264357764
Kenya,1970-01-01 00:00:00.000002000,12705350097.8044,30642890.0,9.98002515350979,39.4,2.884,56.084,82.2300033569336,414.6263651308476,30.64289,12.7053500978044,False,False,10.752000381404443
Kenya,1970-01-01 00:00:00.000002001,12986007425.8781,31619170.0,5.73859814341467,39.4,2.876,56.501,82.2300033569336,410.7004524748151,31.61917,12.9860074258781,False,False,16.10417584748105
Kenya,1970-01-01 00:00:00.000002002,13147736898.5176,32629808.0,1.96130821739162,39.4,2.916,56.759,82.2300033569336,402.9363856053826,32.629808,13.1477368985176,False,False,28.497071983542757
Kenya,1970-01-01 00:00:00.000002003,14904517649.8476,33652223.0,9.81569062979654,39.4,2.869,57.369,82.2300033569336,442.89845725340643,33.652223,14.904517649847602,False,False,11.005313998672802
Kenya,1970-01-01 00:00:00.000002004,16095337093.8366,34713455.0,11.6240355442426,39.4,2.844,57.947,82.2300033569336,463.6627813001212,34.713455,16.095337093836598,False,False,9.688737833707876
Kenya,1970-01-01 00:00:00.000002005,18737895512.7378,35796484.0,10.3127783574683,44.6,2.739,58.51,82.2300033569336,523.4563124338637,35.796484,18.7378955127378,False,False,10.783205131306982
Kenya,1970-01-01 00:00:00.000002006,25825512284.2891,36904008.0,14.4537342081708,39.4,2.673,59.059,82.2300033569336,699.8023706338103,36.904008,25.8255122842891,False,True,8.249617331570873
Kenya,1970-01-01 00:00:00.000002007,31958195182.2406,38036349.0,9.75888023027529,39.4,2.642,59.407,82.2300033569336,840.2014394767647,38.036349,31.9581951822406,False,False,11.421528208226986
Kenya,1970-01-01 00:00:00.000002008,35895153327.8497,39206351.0,26.2398166445063,39.4,2.751,59.955,82.2300033569336,915.5443547360401,39.206351,35.8951533278497,False,True,4.904484240663064
Kenya,1970-01-01 00:00:00.000002009,42347217912.9176,40408891.0,9.23412592394652,39.4,2.816,60.483,82.2300033569336,1047.9678324484976,40.408891,42.3472179129176,False,False,11.843279004522955
Kenya,1970-01-01 00:00:00.000002010,45405615063.7551,41598567.0,3.96138889115385,39.4,2.793,60.915,82.2300033569336,1091.5187310119384,41.598567,45.4056150637551,False,False,21.192887419379872
Kenya,1970-01-01 00:00:00.000002011,46869473150.61,42758461.0,14.0224913014704,39.4,2.699,61.283,82.2300033569336,1096.144998076755,42.758461,46.86947315061,False,True,8.582548097508134
Kenya,1970-01-01 00:00:00.000002012,56396704671.5777,43888303.0,9.37777003547598,39.4,2.678,61.537,82.2300033569336,1285.005361715118,43.888303,56.396704671577695,False,False,11.925161390261826
Kenya,1970-01-01 00:00:00.000002013,61671440407.8387,44986791.0,5.71749357037733,39.4,2.762,61.729,82.2300033569336,1370.8788521465933,44.986791,61.6714404078387,False,False,16.977311458769996
Kenya,1970-01-01 00:00:00.000002014,68285796514.2896,46051440.0,6.87815499275949,39.4,2.767,61.99,82.2300033569336,1482.8156625349739,46.05144,68.2857965142896,False,False,14.95258536179024
Kenya,1970-01-01 00:00:00.000002015,70120446896.8359,47088526.0,6.58215429284779,37.7,2.762,62.279,82.2300033569336,1489.1195977728398,47.088526,70.1204468968359,False,False,15.465177353454425
Kenya,1970-01-01 00:00:00.000002016,74815144163.8931,48139687.0,6.29724953814625,39.4,2.757,62.526,82.2300033569336,1554.1261031442332,48.139687,74.8151441638931,False,False,15.987631304733256
Kenya,1970-01-01 00:00:00.000002017,82036510877.2599,49197766.0,8.00564967709945,39.4,3.542,62.725,82.2300033569336,1667.4844723083545,49.197766,82.0365108772599,False,False,12.552771118819004
Kenya,1970-01-01 00:00:00.000002018,92202979985.2863,50207107.0,4.6898064677633,39.4,4.284,62.825,82.2300033569336,1836.4527552899294,50.207107,92.2029799852863,False,False,16.16426695605886
Kenya,1970-01-01 00:00:00.000002019,100378436207.371,51202827.0,5.23963795764792,39.4,5.014,62.939,82.2300033569336,1960.4080885489195,51.202827,100.378436207371,False,False,14.157804669576402
Kenya,1970-01-01 00:00:00.000002020,100657505750.545,52217334.0,5.40516207933392,44.4,5.613,61.596,82.2300033569336,1927.6645902784887,52.217334,100.657505750545,False,False,13.053538541305276
Kenya,1970-01-01 00:00:00.000002021,109703658904.994,53219166.0,6.10793603659176,46.4,5.693,61.225,82.2300033569336,2061.3562208959456,53.219166,109.703658904994,False,False,12.156239378987852
Kenya,1970-01-01 00:00:00.000002022,114448978152.637,54252461.0,7.65986268272224,45.5,5.565,63.549,82.2300033569336,2109.5628851313677,54.252461,114.448978152637,False,False,11.023101475933517
Kenya,1970-01-01 00:00:00.000002023,107500884685.013,55339003.0,7.67139634029402,39.4,5.409,63.646,82.2300033569336,1942.5880275619168,55.339003,107.500884685013,False,False,11.152261717602865
Kenya,1970-01-01 00:00:00.000002024,120397537849.826,56432944.0,4.48978854243448,39.4,5.487,63.834,82.2300033569336,2133.4619340402655,56.432944,120.39753784982601,False,False,14.640382798099465
Kenya,1970-01-01 00:00:00.000002025,135941278878.815,57532493.0,4.06912878540729,39.4,5.449,57.86232307692308,82.2300033569336,2362.860911986119,57.532493,135.941278878815,False,False,14.718473514315027
Namibia,1970-01-01 00:00:00.000001960,6983404763.833068,591465.0,5.260149023371347,42.35,20.80174285714286,48.529,85.51395562489961,11806.961973799072,0.591465,6.983404763833068,True,False,5.1432549962007945
Namibia,1970-01-01 00:00:00.000001961,6983404763.833068,603067.0,5.260149023371347,42.35,20.80174285714286,49.242,85.51395562489961,11579.815781385929,0.603067,6.983404763833068,True,False,5.170612948695911
Namibia,1970-01-01 00:00:00.000001962,6983404763.833068,615759.0,5.260149023371347,42.35,20.80174285714286,49.972,85.51395562489961,11341.13307939156,0.615759,6.983404763833068,True,False,5.198623194588529
Namibia,1970-01-01 00:00:00.000001963,6983404763.833068,629589.0,5.260149023371347,42.35,20.80174285714286,50.641,85.51395562489961,11092.005679630787,0.629589,6.983404763833068,True,False,5.224292858290118
Namibia,1970-01-01 00:00:00.000001964,6983404763.833068,644530.0,5.260149023371347,42.35,20.80174285714286,51.349,85.51395562489961,10834.879313349367,0.64453,6.983404763833068,True,False,5.251458959785972
Namibia,1970-01-01 00:00:00.000001965,6983404763.833068,660558.0,5.260149023371347,42.35,20.80174285714286,51.997,85.51395562489961,10571.978181829707,0.660558,6.983404763833068,True,False,5.2763228492906515
Namibia,1970-01-01 00:00:00.000001966,6983404763.833068,677655.0,5.260149023371347,42.35,20.80174285714286,52.301,85.51395562489961,10305.250848636944,0.677655,6.983404763833068,True,False,5.287987390045933
Namibia,1970-01-01 00:00:00.000001967,6983404763.833068,696045.0,5.260149023371347,42.35,20.80174285714286,52.933,85.51395562489961,10032.978850265526,0.696045,6.983404763833068,True,False,5.3122373563529655
Namibia,1970-01-01 00:00:00.000001968,6983404763.833068,715542.0,5.260149023371347,42.35,20.80174285714286,53.553,85.51395562489961,9759.601482279262,0.715542,6.983404763833068,True,False,5.336026880261763
Namibia,1970-01-01 00:00:00.000001969,6983404763.833068,736120.0,5.260149023371347,42.35,20.80174285714286,54.126,85.51395562489961,9486.774933207993,0.73612,6.983404763833068,True,False,5.358013004777475
Namibia,1970-01-01 00:00:00.000001970,6983404763.833068,757868.0,5.260149023371347,42.35,20.80174285714286,54.686,85.51395562489961,9214.539687429826,0.757868,6.983404763833068,True,False,5.3795003166951
Namibia,1970-01-01 00:00:00.000001971,6983404763.833068,780584.0,5.260149023371347,42.35,20.80174285714286,55.289,85.51395562489961,8946.384711745395,0.780584,6.983404763833068,True,False,5.402637547206397
Namibia,1970-01-01 00:00:00.000001972,6983404763.833068,804399.0,5.260149023371347,42.35,20.80174285714286,55.845,85.51395562489961,8681.518455185882,0.804399,6.983404763833068,True,False,5.42397137832461
Namibia,1970-01-01 00:00:00.000001973,6983404763.833068,828928.0,5.260149023371347,42.35,20.80174285714286,56.422,85.51395562489961,8424.621636418444,0.828928,6.983404763833068,True,False,5.446110983639733
Namibia,1970-01-01 00:00:00.000001974,6983404763.833068,854320.0,5.260149023371347,42.35,20.80174285714286,56.943,85.51395562489961,8174.226008794208,0.85432,6.983404763833068,True,False,5.4661018577630935
Namibia,1970-01-01 00:00:00.000001975,6983404763.833068,881032.0,5.260149023371347,42.35,20.80174285714286,57.55,85.51395562489961,7926.391735865516,0.881032,6.983404763833068,True,False,5.4893925690738055
Namibia,1970-01-01 00:00:00.000001976,6983404763.833068,906566.0,5.260149023371347,42.35,20.80174285714286,58.041,85.51395562489961,7703.139941088754,0.906566,6.983404763833068,True,False,5.508232337201578
Namibia,1970-01-01 00:00:00.000001977,6983404763.833068,931104.0,5.260149023371347,42.35,20.80174285714286,58.586,85.51395562489961,7500.133995593476,0.931104,6.983404763833068,True,False,5.529144096121409
Namibia,1970-01-01 00:00:00.000001978,6983404763.833068,947269.0,5.260149023371347,42.35,20.80174285714286,59.111,85.51395562489961,7372.145360856386,0.947269,6.983404763833068,True,False,5.549288451044181
Namibia,1970-01-01 00:00:00.000001979,6983404763.833068,962825.0,5.260149023371347,42.35,20.80174285714286,59.519,85.51395562489961,7253.036391694303,0.962825,6.983404763833068,True,False,5.564943492584165
Namibia,1970-01-01 00:00:00.000001980,2421990338.12083,981434.0,5.260149023371347,42.35,20.80174285714286,56.572,85.51395562489961,2467.8076550443843,0.981434,2.42199033812083,True,False,5.451866513617668
Namibia,1970-01-01 00:00:00.000001981,2249908578.03115,992500.0,5.260149023371347,42.35,20.80174285714286,56.912,85.51395562489961,2266.9104060767254,0.9925,2.24990857803115,True,False,5.464912381567655
Namibia,1970-01-01 00:00:00.000001982,2118710248.32937,1010308.0,5.260149023371347,42.35,20.80174285714286,57.335,85.51395562489961,2097.0934094646086,1.010308,2.11871024832937,True,False,5.481142976105431
Namibia,1970-01-01 00:00:00.000001983,2297400687.55049,1037511.0,5.260149023371347,42.35,20.80174285714286,57.637,85.51395562489961,2214.338631157154,1.037511,2.29740068755049,True,False,5.4927307764610065
Namibia,1970-01-01 00:00:00.000001984,1951260037.94542,1065989.0,5.260149023371347,42.35,20.80174285714286,58.097,85.51395562489961,1830.4692055409764,1.065989,1.9512600379454201,True,False,5.510381068393341
Namibia,1970-01-01 00:00:00.000001985,1608237350.44365,1096890.0,5.260149023371347,42.35,20.80174285714286,58.472,85.51395562489961,1466.179243537319,1.09689,1.60823735044365,True,False,5.524769893338179
Namibia,1970-01-01 00:00:00.000001986,1809048527.11034,1131081.0,5.260149023371347,42.35,20.80174285714286,58.725,85.51395562489961,1599.397856661318,1.131081,1.80904852711034,True,False,5.534477553900961
Namibia,1970-01-01 00:00:00.000001987,2300068216.96898,1167889.0,5.260149023371347,42.35,20.80174285714286,59.123,85.51395562489961,1969.4236498237246,1.167889,2.3000682169689797,True,False,5.549748893442416
Namibia,1970-01-01 00:00:00.000001988,2495094746.44024,1209696.0,5.260149023371347,42.35,20.80174285714286,59.033,85.51395562489961,2062.5799758288363,1.209696,2.4950947464402398,True,False,5.546295575455656
Namibia,1970-01-01 00:00:00.000001989,2535135797.50766,1288947.0,5.260149023371347,42.35,20.80174285714286,60.773,85.51395562489961,1966.8270281925168,1.288947,2.53513579750766,True,False,5.613059723199701
Namibia,1970-01-01 00:00:00.000001990,2789921853.53112,1369303.0,5.260149023371347,42.35,20.80174285714286,61.359,85.51395562489961,2037.475893597779,1.369303,2.7899218535311197,True,False,5.635544660313501
Namibia,1970-01-01 00:00:00.000001991,2996869281.48364,1415684.0,5.260149023371347,42.35,19.14,60.833,75.8199996948242,2116.9055251621407,1.415684,2.99686928148364,True,False,5.600498569247794
Namibia,1970-01-01 00:00:00.000001992,3429521699.4026,1461322.0,5.260149023371347,42.35,18.896,60.16,85.51395562489961,2346.8624296374105,1.461322,3.4295216994025997,True,False,6.030512375294522
Namibia,1970-01-01 00:00:00.000001993,3251188833.14533,1508697.0,5.260149023371347,60.3,19.078,59.26,85.51395562489961,2154.9647365543447,1.508697,3.25118883314533,True,False,5.94843738880375
Namibia,1970-01-01 00:00:00.000001994,3666503529.62911,1556304.0,5.260149023371347,42.35,19.4,58.441,85.51395562489961,2355.904456731532,1.556304,3.66650352962911,True,False,5.837554164351079
Namibia,1970-01-01 00:00:00.000001995,3978514206.31168,1602170.0,5.260149023371347,42.35,21.34,57.518,85.51395562489961,2483.2035341516066,1.60217,3.97851420631168,True,False,5.377111064273711
Namibia,1970-01-01 00:00:00.000001996,3989163196.56767,1646103.0,5.260149023371347,42.35,22.844,56.639,85.51395562489961,2423.398290731303,1.646103,3.9891631965676697,True,False,5.058077207983971
Namibia,1970-01-01 00:00:00.000001997,4154989950.00393,1689264.0,5.260149023371347,42.35,24.45,55.844,85.51395562489961,2459.6451176393566,1.689264,4.15498995000393,True,False,4.757901265109813
Namibia,1970-01-01 00:00:00.000001998,3873109865.55683,1732745.0,5.260149023371347,42.35,23.083,54.767,85.51395562489961,2235.245154686252,1.732745,3.87310986555683,True,False,4.949377908193122
Namibia,1970-01-01 00:00:00.000001999,3868551730.39163,1776368.0,5.260149023371347,42.35,21.668,53.983,85.51395562489961,2177.787333700917,1.776368,3.8685517303916304,True,False,5.180339558572262
Namibia,1970-01-01 00:00:00.000002000,3922232164.83175,1818647.0,5.260149023371347,42.35,20.3,52.946,85.51395562489961,2156.6759051271356,1.818647,3.9222321648317497,True,False,5.417024583788476
Namibia,1970-01-01 00:00:00.000002001,3557341215.15159,1857048.0,5.260149023371347,42.35,21.009,51.98,84.9400024414062,1915.5892659487477,1.857048,3.55734121515159,True,False,5.212197864483166
Namibia,1970-01-01 00:00:00.000002002,3349169826.38896,1889970.0,5.260149023371347,42.35,21.538,51.988,85.51395562489961,1772.0756553749318,1.88997,3.3491698263889598,True,False,5.13102436683148
Namibia,1970-01-01 00:00:00.000002003,4926439383.51425,1917464.0,7.1361531145863,47.6,22.104,51.918,85.51395562489961,2569.2473931788286,1.917464,4.92643938351425,True,False,4.700110669268089
Namibia,1970-01-01 00:00:00.000002004,6609205994.77406,1942082.0,4.13663213144748,42.35,22.09,52.175,85.51395562489961,3403.154961929548,1.942082,6.609205994774061,True,False,5.2499670920309045
Namibia,1970-01-01 00:00:00.000002005,7248374837.72056,1966582.0,2.28194607024307,42.35,22.108,52.557,85.51395562489961,3685.7729999158746,1.966582,7.24837483772056,True,False,5.660978307506508
Namibia,1970-01-01 00:00:00.000002006,8001779551.06323,1991888.0,4.96116689298916,42.35,21.848,53.183,85.51395562489961,4017.1834716928006,1.991888,8.00177955106323,True,False,5.1734899550783915
Namibia,1970-01-01 00:00:00.000002007,8839536475.99963,2018600.0,6.54788141101717,42.35,22.12,54.026,85.51395562489961,4379.043136827321,2.0186,8.83953647599963,True,False,4.867466612697578
Namibia,1970-01-01 00:00:00.000002008,8607431497.49471,2047056.0,9.0946430719281,42.35,22.005,54.74,85.51395562489961,4204.785554227491,2.047056,8.60743149749471,True,False,4.509825251065308
Namibia,1970-01-01 00:00:00.000002009,8938847189.07592,2077394.0,9.45172651521705,38.6,22.271,55.347,85.51395562489961,4302.913741483763,2.077394,8.93884718907592,True,False,4.440379850620032
Namibia,1970-01-01 00:00:00.000002010,11431412421.1316,2109811.0,4.8749198764395,42.35,22.12,56.093,85.51395562489961,5418.216333658133,2.109811,11.431412421131599,True,False,5.245689050868074
Namibia,1970-01-01 00:00:00.000002011,12523359440.5499,2146325.0,5.005595180812,42.35,19.481,56.647,88.2699966430664,5834.791767579421,2.146325,12.5233594405499,True,False,5.918217521586061
